DACNAME;PLATFORM;LAUNCH_DATE;TRANS_SYSTEM;PLATFORM_TYPE;SENSOR_MODEL;SENSOR_SERIAL_NO;PI_NAME;PROJECT_NAME;Actif/Not Actif;LAST_CY_R;LAST_CY_D;DATE_LAST_DM_PSAL;LAST_CY_BR;LAST_CY_BD;DATE_LAST_DM_OXY 
coriolis;1900591;2005-11-15;ARGOS;PROVOR;FSI;n/a;Isabelle TAUPIER-LEPAGE;EGYPT;NA;_;040;2017-08-25;_;_;-
coriolis;1900592;2006-02-02;ARGOS;PROVOR;FSI;n/a;Isabelle TAUPIER-LEPAGE;EGYPT;NA;_;025;2010-03-11;_;_;-
coriolis;1900593;2006-02-02;ARGOS;PROVOR;FSI;n/a;Isabelle TAUPIER-LEPAGE;EGYPT;NA;_;042;2010-03-12;_;_;-
coriolis;1900599;2006-05-31;ARGOS;PROVOR;SBE41CP;n/a;Bernard BOURLES;CORIOLIS;NA;_;141;2010-09-17;_;_;-
coriolis;1900600;2006-06-27;ARGOS;PROVOR;SBE41CP;n/a;Bernard BOURLES;CORIOLIS;NA;_;189;2013-12-19;_;_;-
coriolis;1900601;2006-05-30;ARGOS;PROVOR;SBE41CP;n/a;Bernard BOURLES;CORIOLIS;NA;_;188;2013-12-19;_;_;-
coriolis;1900602;2006-04-10;ARGOS;PROVOR;SBE41CP;n/a;Isabelle TAUPIER-LEPAGE;EGYPT;NA;_;254;2017-08-22;_;_;-
coriolis;1900603;2006-04-23;ARGOS;PROVOR;SBE41CP;n/a;Isabelle TAUPIER-LEPAGE;EGYPT;NA;_;103;2017-08-03;_;_;-
coriolis;1900604;2006-04-18;ARGOS;PROVOR;SBE41CP;n/a;Isabelle TAUPIER-LEPAGE;EGYPT;NA;_;088;2017-08-07;_;_;-
coriolis;1900605;2006-04-11;ARGOS;PROVOR;SBE41CP;n/a;Isabelle TAUPIER-LEPAGE;EGYPT;NA;_;254;2015-09-03;_;_;-
coriolis;1900606;2006-04-22;ARGOS;PROVOR;SBE41CP;n/a;Isabelle TAUPIER-LEPAGE;EGYPT;NA;_;087;2017-08-04;_;_;-
coriolis;1900607;2006-06-24;ARGOS;PROVOR;SBE41CP;n/a;Bernard BOURLES;CORIOLIS;NA;_;063;;_;_;-
coriolis;1900608;2006-06-10;ARGOS;PROVOR;SBE41CP;n/a;Bernard BOURLES;CORIOLIS;NA;055;063;2010-09-20;_;_;-
coriolis;1900609;2006-06-21;ARGOS;PROVOR;SBE41CP;n/a;Bernard BOURLES;CORIOLIS;NA;_;162;2013-12-19;_;_;-
coriolis;1900610;2006-07-04;ARGOS;PROVOR;SBE41CP;n/a;Bernard BOURLES;CORIOLIS;NA;_;045;2010-09-20;_;_;-
coriolis;1900611;2006-06-12;ARGOS;PROVOR;SBE41CP;n/a;Bernard BOURLES;CORIOLIS;NA;_;187;2013-12-19;_;_;-
coriolis;1900612;2006-06-29;ARGOS;PROVOR;SBE41CP;n/a;Bernard BOURLES;CORIOLIS;NA;_;049;2010-09-21;_;_;-
coriolis;1900613;2006-06-04;ARGOS;PROVOR;SBE41CP;n/a;Bernard BOURLES;CORIOLIS;NA;099;192;2013-12-19;_;_;-
coriolis;1900614;2006-06-13;ARGOS;PROVOR;SBE41CP;n/a;Bernard BOURLES;CORIOLIS;NA;_;183;2013-12-19;_;_;-
coriolis;1900615;2006-05-30;ARGOS;PROVOR;SBE41CP;n/a;Bernard BOURLES;CORIOLIS;NA;_;095;2010-09-27;_;_;-
coriolis;1900616;2006-05-01;ARGOS;APEX;SBE41;n/a;Alain SERPETTE;CORIOLIS;NA;088;159;2017-09-07;_;_;-
coriolis;1900617;2006-05-10;ARGOS;APEX;SBE41;n/a;Alain SERPETTE;CONGAS;NA;028;396;2017-09-07;_;_;-
coriolis;1900618;2006-05-01;ARGOS;APEX;SBE41;n/a;Alain SERPETTE;CORIOLIS;NA;046;091;2017-09-07;_;_;-
coriolis;1900619;2006-12-09;ARGOS;APEX;SBE41;n/a;Alain SERPETTE;CONGAS;NA;022;093;2017-09-07;_;_;-
coriolis;1900620;2006-05-01;ARGOS;APEX;SBE41;n/a;Alain SERPETTE;CORIOLIS;NA;_;149;2017-09-08;_;_;-
coriolis;1900621;2006-05-10;ARGOS;APEX;SBE41;n/a;Alain SERPETTE;Euro-Argo;NA;081;171;2017-09-11;_;_;-
coriolis;1900622;2006-12-06;ARGOS;APEX;SBE41;n/a;Alain SERPETTE;Euro-Argo;NA;113;212;2017-09-11;_;_;-
coriolis;1900623;2006-12-11;ARGOS;APEX;SBE41;n/a;Alain SERPETTE;Euro-Argo;NA;_;001;2017-09-12;_;_;-
coriolis;1900624;2006-05-10;ARGOS;APEX;SBE41;n/a;Alain SERPETTE;CORIOLIS;NA;143;150;2017-09-11;_;_;-
coriolis;1900625;2006-05-10;ARGOS;APEX;SBE41;n/a;Alain SERPETTE;CORIOLIS;NA;_;141;2017-09-11;_;_;-
coriolis;1900626;2006-12-11;ARGOS;APEX;SBE41;n/a;Alain SERPETTE;CORIOLIS;NA;042;197;2017-09-12;_;_;-
coriolis;1900627;2006-12-05;ARGOS;APEX;SBE41;n/a;Alain SERPETTE;Euro-Argo;NA;079;185;2017-09-12;_;_;-
coriolis;1900628;2008-03-19;ARGOS;PROVOR;FSI;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;020;2011-02-07;_;_;-
coriolis;1900629;2005-11-14;ARGOS;PROVOR;FSI;n/a;Pierre-Marie Poulain;MFSTEP;NA;_;168;2017-08-25;_;_;-
coriolis;1900630;2005-11-16;ARGOS;APEX;SBE41;n/a;Pierre-Marie POULAIN;ARGOMED;NA;204;229;2010-06-22;_;_;-
coriolis;1900650;2006-06-11;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;Euro-Argo;NA;136;137;2010-08-23;137;_;-
coriolis;1900651;2006-06-19;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;IFM-GEOMAR;NA;120;125;2010-09-28;125;_;-
coriolis;1900652;2006-07-03;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;IFM-GEOMAR;NA;106;138;2011-01-19;138;_;-
coriolis;1900653;2006-06-09;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;IFM-GEOMAR;NA;_;153;2010-08-25;_;_;-
coriolis;1900654;2006-06-15;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;Euro-Argo;NA;_;070;2010-08-25;_;_;-
coriolis;1900655;2006-07-06;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;Euro-Argo;NA;_;161;2011-01-19;_;_;-
coriolis;1900656;2006-06-25;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;Euro-Argo;NA;_;138;2010-09-28;_;_;-
coriolis;1900657;2006-07-02;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;Euro-Argo;NA;_;166;2019-07-15;_;_;-
coriolis;1900658;2006-06-12;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;IFM-GEOMAR;NA;_;162;2019-07-16;_;_;-
coriolis;1900659;2006-06-13;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;Euro-Argo;NA;_;145;2010-08-26;_;_;-
coriolis;1900660;2006-06-15;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;Euro-Argo;NA;_;153;2019-07-16;_;_;-
coriolis;1900661;2006-06-17;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;IFM-GEOMAR;NA;155;152;2013-04-09;_;_;-
coriolis;1900662;2006-06-24;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;IFM-GEOMAR;NA;_;145;2010-08-26;_;_;-
coriolis;1900663;2006-06-26;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;IFM-GEOMAR;NA;173;127;2013-04-05;_;_;-
coriolis;1900664;2006-06-23;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;IFM-GEOMAR;NA;068;079;2011-01-19;_;_;-
coriolis;1900846;2009-07-09;ARGOS;PROVOR;SBE41CP;n/a;Yves GOURIOU;CORIOLIS;NA;_;172;2017-04-05;_;_;-
coriolis;1900847;2009-06-26;ARGOS;PROVOR;SBE41CP;n/a;Yves GOURIOU;CORIOLIS;NA;_;092;2013-03-27;_;_;-
coriolis;1900848;2010-02-27;IRIDIUM;ARVOR;SBE41CP;n/a;Serge LE RESTE;CORIOLIS;NA;360;_;-;_;_;-
coriolis;1900849;2009-12-03;ARGOS;PROVOR;SBE41CP;n/a;Pierre-Marie Poulain;CORIOLIS;NA;_;056;2013-12-11;_;_;-
coriolis;1900850;2008-03-19;ARGOS;PROVOR;FSI;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;074;2011-02-07;_;_;-
coriolis;1900851;2008-03-18;ARGOS;PROVOR;FSI;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;061;2011-02-07;_;_;-
coriolis;1900852;2008-03-13;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;154;2018-01-23;_;_;-
coriolis;1900853;2008-03-03;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;199;2018-01-23;_;_;-
coriolis;1900854;2008-03-11;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;254;2018-01-23;_;_;-
coriolis;1900855;2008-03-12;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;235;2018-01-23;_;_;-
coriolis;1900856;2008-03-07;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;217;2018-01-23;_;_;-
coriolis;1900857;2008-02-25;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;192;2018-01-23;_;_;-
coriolis;1900858;2008-03-14;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;053;2011-02-07;_;_;-
coriolis;1900859;2008-03-06;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;184;2018-01-23;_;_;-
coriolis;1900861;2008-03-01;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;213;2018-01-24;_;_;-
coriolis;1900862;2008-03-21;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;211;2018-01-24;_;_;-
coriolis;1900863;2008-03-08;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;226;2018-01-24;_;_;-
coriolis;1900864;2008-02-26;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;128;2017-04-07;_;_;-
coriolis;1900865;2008-02-28;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;078;2011-02-07;_;_;-
coriolis;1900918;2006-10-23;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;213;2018-01-24;_;_;-
coriolis;1900919;2006-10-25;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;162;2017-04-07;_;_;-
coriolis;1900920;2006-10-26;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;222;2018-01-24;_;_;-
coriolis;1900921;2006-10-28;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;229;2018-01-24;_;_;-
coriolis;1900922;2006-10-29;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;220;2018-01-24;_;_;-
coriolis;1900923;2006-10-31;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;215;2018-01-24;_;_;-
coriolis;1900924;2006-11-01;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;208;2017-04-24;_;_;-
coriolis;1900925;2006-11-03;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;020;2008-10-16;_;_;-
coriolis;1900926;2006-11-03;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;254;2020-04-16;_;_;-
coriolis;1900927;2006-11-04;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;216;2018-01-24;_;_;-
coriolis;1900928;2006-11-04;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;116;126;2011-02-08;_;_;-
coriolis;1900929;2006-11-05;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;032;2008-10-17;_;_;-
coriolis;1900930;2006-11-05;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;065;2017-04-10;_;_;-
coriolis;1900943;2007-02-13;ARGOS;PROVOR;SBE41CP;n/a;Jens SCHIMANSKI;IFM2;NA;045;063;2020-08-19;063;_;-
coriolis;1901075;2007-11-28;ARGOS;APEX;SBE41;n/a;Andreas STERL;DAP;NA;_;157;2012-05-04;_;_;-
coriolis;1901076;2007-11-30;ARGOS;APEX;SBE41;n/a;Andreas STERL;Euro-Argo;NA;_;248;2015-05-15;_;_;-
coriolis;1901077;2007-12-02;ARGOS;APEX;SBE41;n/a;Andreas STERL;DAP;NA;_;137;2012-01-10;_;_;-
coriolis;1901078;2007-12-03;ARGOS;APEX;SBE41;n/a;Andreas STERL;Euro-Argo;NA;_;236;2015-05-27;_;_;-
coriolis;1901079;2008-01-07;ARGOS;APEX;SBE41;n/a;Andreas STERL;Euro-Argo;NA;041;197;2015-05-08;_;_;-
coriolis;1901080;2008-01-15;ARGOS;APEX;SBE41;n/a;Andreas STERL;DAP;NA;_;140;2012-10-29;_;_;-
coriolis;1901081;2008-01-29;ARGOS;APEX;SBE41;n/a;Andreas STERL;DAP;NA;036;192;2015-05-08;_;_;-
coriolis;1901082;2008-02-02;ARGOS;APEX;SBE41;n/a;Andreas STERL;Euro-Argo;NA;000;033;2011-01-24;_;_;-
coriolis;1901083;2008-02-03;ARGOS;APEX;SBE41;n/a;Andreas STERL;Euro-Argo;NA;_;184;2015-05-12;_;_;-
coriolis;1901092;2008-06-01;ARGOS;PROVOR;SBE41CP;n/a;Christine Coatanoan;CORIOLIS;NA;_;009;2010-06-14;_;_;-
coriolis;1901093;2008-06-01;ARGOS;PROVOR;SBE41CP;1280;Christine COATANOAN;CORIOLIS;NA;185;175;2013-03-29;_;_;-
coriolis;1901094;2008-06-02;ARGOS;PROVOR;SBE41CP;n/a;Christine Coatanoan;CORIOLIS;NA;_;174;2013-04-02;_;_;-
coriolis;1901095;2008-06-02;ARGOS;PROVOR;SBE41CP;1778;Christine COATANOAN;CORIOLIS;NA;188;176;2013-04-02;_;_;-
coriolis;1901096;2008-06-02;ARGOS;PROVOR;SBE41CP;1782;Christine COATANOAN;CORIOLIS;NA;_;189;2020-01-08;_;_;-
coriolis;1901097;2008-06-04;ARGOS;PROVOR;SBE41CP;n/a;Christine Coatanoan;CORIOLIS;NA;_;011;2010-07-09;_;_;-
coriolis;1901169;2009-02-24;ARGOS;PROVOR;SBE41CP;n/a;Fabien ROQUET;TRACK;NA;_;003;2011-07-25;_;_;-
coriolis;1901170;2009-02-22;ARGOS;PROVOR;SBE41CP;n/a;Fabien ROQUET;CORIOLIS;NA;_;230;2013-03-28;_;_;-
coriolis;1901171;2009-02-23;ARGOS;PROVOR;SBE41CP;n/a;Fabien ROQUET;TRACK;NA;_;238;2013-03-28;_;_;-
coriolis;1901172;2009-02-26;ARGOS;PROVOR;SBE41CP;n/a;Fabien ROQUET;TRACK;NA;_;230;2013-03-29;_;_;-
coriolis;1901173;2009-02-25;ARGOS;PROVOR;SBE41CP;n/a;Fabien ROQUET;TRACK;NA;_;250;2013-03-29;_;_;-
coriolis;1901174;2009-02-21;ARGOS;ARVOR;SBE41CP;1883;Fabien ROQUET;TRACK;NA;_;255;2011-07-26;_;_;-
coriolis;1901175;2009-02-26;ARGOS;ARVOR;SBE41CP;1886;Fabien ROQUET;TRACK;NA;_;250;2011-07-26;_;_;-
coriolis;1901176;2010-10-22;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;070;2017-04-10;_;_;-
coriolis;1901177;2010-10-27;ARGOS;PROVOR;SBE41CP;1737;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;180;2020-04-16;_;_;-
coriolis;1901178;2014-02-06;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH;GOODHOPE;NA;_;032;2017-05-15;_;_;-
coriolis;1901179;2009-12-24;ARGOS;PROVOR;SBE41CP_V1.4;1800;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;177;2019-03-29;_;_;-
coriolis;1901180;2009-12-24;ARGOS;PROVOR;SBE41CP_V1.4;1801;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;254;2019-03-29;_;_;-
coriolis;1901181;2015-02-13;ARGOS;PROVOR;SBE41CP;2385;Sabrina SPEICH;GMMC;NA;_;171;2020-03-20;_;_;-
coriolis;1901182;2010-10-26;ARGOS;PROVOR;SBE41CP_V1.4;1803;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;215;2020-03-20;_;_;-
coriolis;1901183;2010-01-12;ARGOS;PROVOR;SBE41CP;n/a;Frederic VIVIER;TRACK2010;NA;_;011;2013-03-29;_;_;-
coriolis;1901184;2010-10-22;ARGOS;PROVOR;SBE41CP_V1.4;1805;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;139;2020-04-16;_;_;-
coriolis;1901185;2011-03-09;ARGOS;PROVOR;SBE41CP;n/a;Xavier CARTON;CORIOLIS;NA;_;217;2017-08-30;_;_;-
coriolis;1901186;2011-03-13;ARGOS;PROVOR;SBE41CP;n/a;Xavier CARTON;CORIOLIS;NA;_;202;2017-08-31;_;_;-
coriolis;1901187;2011-03-20;ARGOS;PROVOR;SBE41CP;n/a;Xavier CARTON;CORIOLIS;NA;_;020;2017-08-31;_;_;-
coriolis;1901188;2012-07-03;ARGOS;ARVOR;SBE41CP;3459;Christophe MAES;CORIOLIS;NA;_;166;2017-11-23;_;_;-
coriolis;1901190;2010-10-16;ARGOS;PROVOR;SBE41CP_V1.4;1816;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;218;2020-03-20;_;_;-
coriolis;1901191;2011-12-13;ARGOS;PROVOR;SBE41CP_V1.4;1817;Sabrina SPEICH;GOODHOPE;NA;_;211;2020-03-20;_;_;-
coriolis;1901192;2011-07-27;ARGOS;ARVOR;SBE41CP;3159;Christine COATANOAN;CORIOLIS;NA;_;192;2020-01-08;_;_;-
coriolis;1901193;2011-12-14;ARGOS;PROVOR;SBE41CP;1721;Sabrina SPEICH;GOODHOPE;NA;_;102;2020-03-20;_;_;-
coriolis;1901194;2009-12-25;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;084;2017-04-20;_;_;-
coriolis;1901195;2009-12-26;ARGOS;PROVOR;SBE41CP;1727;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;106;2020-03-20;_;_;-
coriolis;1901196;2010-01-10;ARGOS;PROVOR;SBE41CP;n/a;Frederic VIVIER;TRACK2010;NA;_;002;2013-03-29;_;_;-
coriolis;1901197;2010-01-03;ARGOS;PROVOR;SBE41CP;n/a;Frederic VIVIER;TRACK2010;NA;_;117;2013-03-29;_;_;-
coriolis;1901198;2010-01-06;ARGOS;PROVOR;SBE41CP;1747;Frederic VIVIER;TRACK2010;NA;_;188;2019-01-25;_;_;-
coriolis;1901199;2010-01-08;ARGOS;PROVOR;SBE41CP;1748;Frederic VIVIER;TRACK2010;NA;_;208;2019-01-25;_;_;-
coriolis;1901200;2009-12-08;ARGOS;PROVOR;SBE41CP;1749;Pierre-Marie POULAIN;MEDARGO;NA;234;_;-;_;_;-
coriolis;1901201;2010-10-26;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;182;2018-01-24;_;_;-
coriolis;1901202;2011-03-20;ARGOS;PROVOR;SBE41CP;n/a;Xavier CARTON;CORIOLIS;NA;_;193;2017-08-31;_;_;-
coriolis;1901203;2010-08-24;IRIDIUM;ARVOR;SBE41CP;n/a;Pierre-Marie POULAIN;MEDARGO_IT;NA;_;048;2012-12-27;_;_;-
coriolis;1901204;2012-05-16;ARGOS;APEX;SBE41;n/a;Christine COATANOAN;CORIOLIS;NA;206;200;2020-04-20;_;_;-
coriolis;1901205;2011-07-21;ARGOS;PROVOR;SBE41CP;3215;Virginie THIERRY;CORIOLIS;NA;_;195;2017-10-11;_;195;2017-10-17
coriolis;1901206;2011-07-23;ARGOS;PROVOR;SBE41CP;3216;Virginie THIERRY;CORIOLIS;NA;_;199;2017-10-11;_;199;2017-10-16
coriolis;1901207;2010-10-10;ARGOS;PROVOR;SBE41CP;3217;Sabrina SPEICH et Michel ARHAN;GOODHOPE;NA;_;197;2018-01-24;197;_;-
coriolis;1901208;2011-07-24;ARGOS;PROVOR;SBE41CP;3218;Virginie THIERRY;CORIOLIS;NA;_;209;2017-10-11;_;209;2017-10-16
coriolis;1901209;2011-08-12;ARGOS;PROVOR;SBE41CP;3219;Virginie THIERRY;CORIOLIS;NA;_;024;2015-10-06;_;024;2016-11-08
coriolis;1901210;2011-08-17;ARGOS;PROVOR;SBE41CP;3220;Virginie THIERRY;CORIOLIS;NA;_;212;2017-10-12;_;212;2017-11-09
coriolis;1901211;2011-06-29;ARGOS;PROVOR;SBE41CP;3221;Virginie THIERRY;CORIOLIS;NA;_;129;2015-10-15;_;129;2016-11-16
coriolis;1901212;2011-06-30;ARGOS;PROVOR;SBE41CP;3222;Virginie THIERRY;CORIOLIS;NA;_;201;2017-10-11;_;201;2017-10-17
coriolis;1901213;2011-07-05;ARGOS;PROVOR;SBE41CP;3223;Virginie THIERRY;CORIOLIS;NA;_;017;2015-10-07;_;017;2016-11-23
coriolis;1901214;2011-07-21;ARGOS;PROVOR;SBE41CP;3224;Virginie THIERRY;CORIOLIS;NA;_;204;2017-10-11;_;204;2017-10-17
coriolis;1901215;2011-07-22;ARGOS;PROVOR;SBE41CP;3226;Virginie THIERRY;CORIOLIS;NA;_;153;2017-10-11;_;153;2017-10-17
coriolis;1901217;2011-07-26;ARGOS;PROVOR;SBE41CP;3230;Virginie THIERRY;CORIOLIS;NA;_;201;2017-10-12;_;201;2017-10-17
coriolis;1901218;2011-07-29;ARGOS;PROVOR;SBE41CP;3234;Virginie THIERRY;CORIOLIS;NA;_;190;2017-10-11;_;190;2017-10-17
coriolis;1901350;2009-12-11;ARGOS;X;X;X;Birgit KLEIN;BSH;NA;_;036;2013-02-27;_;_;-
coriolis;1901351;2009-12-14;ARGOS;X;X;X;Birgit KLEIN;BSH;NA;_;069;2013-02-27;_;_;-
coriolis;1901354;2012-10-15;ARGOS;APEX;SBE41;5944;Holger GIESE;ARGO-BSH;NA;_;065;2017-01-06;_;_;-
coriolis;1901355;2012-10-15;ARGOS;APEX;SBE41;5951;Holger GIESE;ARGO-BSH;NA;_;079;2020-08-20;_;_;-
coriolis;1901356;2012-10-15;ARGOS;APEX;SBE41;5945;Holger GIESE;ARGO-BSH;NA;_;064;2018-02-09;_;_;-
coriolis;1901357;2013-07-13;ARGOS;APEX;SBE41;6040;Holger GIESE;ARGO-BSH;NA;_;009;2020-08-20;_;_;-
coriolis;1901358;2013-07-18;ARGOS;APEX;SBE41;6031;Holger GIESE;ARGO-BSH;NA;_;123;2017-07-14;_;_;-
coriolis;1901359;2013-07-19;ARGOS;APEX;SBE41;6039;Holger GIESE;ARGO-BSH;NA;_;107;2017-07-19;_;_;-
coriolis;1901360;2014-06-23;ARGOS;APEX;SBE41;6428;Holger GIESE;ARGO-BSH;NA;_;108;2020-08-20;_;108;2018-04-17
coriolis;1901361;2014-06-23;ARGOS;APEX;SBE41;6429;Holger GIESE;ARGO-BSH;NA;_;119;2017-12-13;_;119;2018-04-17
coriolis;1901362;2014-06-23;ARGOS;APEX;SBE41;6430;Holger GIESE;ARGO-BSH;NA;_;018;2017-06-15;_;018;2018-04-17
coriolis;1901363;2014-06-23;ARGOS;APEX;SBE41;6431;Holger GIESE;ARGO-BSH;NA;_;124;2018-07-11;_;124;2018-04-17
coriolis;1901364;2014-06-09;ARGOS;APEX;SBE41;6432;Holger GIESE;ARGO-BSH;NA;_;061;2017-06-16;_;061;2018-04-17
coriolis;1901365;2014-06-09;ARGOS;APEX;SBE41;6433;Holger GIESE;ARGO-BSH;NA;_;121;2017-12-13;_;121;2018-04-17
coriolis;1901469;2009-12-12;ARGOS;PROVOR;SBE41CP;n/a;Juliet HERMES;ASA;NA;000D;046;2013-04-02;_;_;-
coriolis;1901470;2009-12-12;ARGOS;PROVOR;SBE41CP;n/a;Juliet HERMES;ASA;NA;246;120;2013-04-02;_;_;-
coriolis;2900210;2002-03-15;ARGOS;APEX;SBE41;n/a;Christine COATANOAN;CORIOLIS;NA;057;074;2010-07-16;_;_;-
coriolis;2900211;2002-04-01;ARGOS;APEX;SBE41;n/a;Christine COATANOAN;Euro-Argo;NA;036;255;2010-07-16;_;_;-
coriolis;2900424;2004-09-16;ARGOS;PROVOR;FSI;n/a;J. VIALARD;CIRENE;NA;_;096;2010-07-07;_;_;-
coriolis;2900425;2004-09-16;ARGOS;PROVOR;FSI;n/a;J. VIALARD;CIRENE;NA;_;101;2010-07-07;_;_;-
coriolis;2900426;2007-01-11;ARGOS;PROVOR;SBE41CP;n/a;Jerome VIALARD;CIRENE;NA;065;161;2010-07-07;_;_;-
coriolis;2900589;2007-01-11;ARGOS;PROVOR;SBE41CP;n/a;J. VIALARD;CIRENE;NA;_;203;2010-07-07;_;_;-
coriolis;2900590;2007-01-11;ARGOS;PROVOR;SBE41CP;n/a;Jerome VIALARD;CIRENE;NA;078;193;2010-07-07;_;_;-
coriolis;2900591;2007-01-11;ARGOS;PROVOR;SBE41CP;n/a;J. VIALARD;CIRENE;NA;_;020;2010-07-07;_;_;-
coriolis;2900592;2007-01-11;ARGOS;PROVOR;SBE41CP;n/a;J. VIALARD;CIRENE;NA;_;206;2010-07-07;_;_;-
coriolis;2900593;2007-01-11;ARGOS;PROVOR;SBE41CP;n/a;Jerome VIALARD;CIRENE;NA;075;210;2010-07-08;_;_;-
coriolis;2900594;2007-01-12;ARGOS;PROVOR;SBE41CP;n/a;Jerome VIALARD;CIRENE;NA;214;213;2010-07-08;_;_;-
coriolis;2900595;2007-01-12;ARGOS;PROVOR;SBE41CP;n/a;J. VIALARD;CIRENE;NA;_;215;2010-07-08;_;_;-
coriolis;2900596;2007-01-12;ARGOS;PROVOR;SBE41CP;n/a;J. VIALARD;CIRENE;NA;_;030;2010-07-08;_;_;-
coriolis;2900597;2007-01-14;ARGOS;PROVOR;SBE41CP;n/a;J. VIALARD;CIRENE;NA;_;207;2010-07-08;_;_;-
coriolis;2900598;2007-01-14;ARGOS;PROVOR;SBE41CP;n/a;Jerome VIALARD;CIRENE;NA;218;212;2010-07-08;_;_;-
